chosen_asset,comparison_asset,chosen_bonus,comparison_bonus,chosen_liquidated_amount,chosen_available_amount,comparison_available_amount,bonus_comparison
WETH,AAVE,10500.0,11000.0,154.01691809800167,202.00161312672245,211.6505037525546,False
WETH,LINK,10500.0,11000.0,154.01691809800167,202.00161312672245,985.3682055223215,False
WETH,REN,10500.0,11000.0,154.01691809800167,202.00161312672245,15864.875267570467,False
UNI,WBTC,11000.0,11000.0,104.33624665250188,435.486139806634,3e-08,Equal
UNI,WETH,11000.0,10500.0,104.33624665250188,435.486139806634,25.726009282554816,True
UNI,AAVE,11000.0,11000.0,104.33624665250188,435.486139806634,21.63769998423556,Equal
WBTC,LINK,11000.0,11000.0,0.20506341,1.0614848,147.39026640345546,Equal
WBTC,YFI,11000.0,11500.0,1.8235699,3.88234359,1.6416454590504543,False
WETH,WBTC,10500.0,11000.0,3.052660335381391,25.72605064984857,3e-08,False
WETH,UNI,10500.0,11000.0,3.052660335381391,25.72605064984857,331.1499102946036,False
WETH,AAVE,10500.0,11000.0,3.052660335381391,25.72605064984857,21.63769998423556,False
WBTC,USDC,11000.0,10500.0,3.08740008,9.04322878,285815.47884,True
LINK,WBTC,11000.0,11000.0,33.03626630141929,64.59572571485822,0.10136348,Equal
LINK,WETH,11000.0,10500.0,33.03626630141929,64.59572571485822,7.722168489782765,True
LINK,YFI,11000.0,11500.0,33.03626630141929,64.59572571485822,0.0067810315329724,False
LINK,UNI,11000.0,11000.0,33.03626630141929,64.59572571485822,172.72904863993176,Equal
LINK,AAVE,11000.0,11000.0,33.03626630141929,64.59572571485822,1.261111056286129,Equal
LINK,BAT,11000.0,11000.0,33.03626630141929,64.59572571485822,5574.248045144277,Equal
LINK,MANA,11000.0,11000.0,33.03626630141929,64.59572571485822,2274.315908510368,Equal
LINK,REN,11000.0,11000.0,33.03626630141929,64.59572571485822,388.1276182403766,Equal
LINK,SNX,11000.0,11000.0,33.03626630141929,64.59572571485822,83.36522938795433,Equal
WETH,YFI,10500.0,11500.0,65.49378045827086,178.79408776428275,0.251572263651784,False
WETH,UNI,10500.0,11000.0,65.49378045827086,178.79408776428275,1088.1451667171173,False
WETH,AAVE,10500.0,11000.0,65.49378045827086,178.79408776428275,61.120178613068994,False
WETH,WBTC,10500.0,11000.0,1.5753680111672956,22.673420064914858,3e-08,False
WETH,UNI,10500.0,11000.0,1.5753680111672956,22.673420064914858,331.14993391369734,False
WETH,AAVE,10500.0,11000.0,1.5753680111672956,22.673420064914858,21.63769998423556,False
WETH,WBTC,10500.0,11000.0,2.870210825377741,21.09805227882529,3e-08,False
WETH,UNI,10500.0,11000.0,2.870210825377741,21.09805227882529,331.1499341272088,False
WETH,AAVE,10500.0,11000.0,2.870210825377741,21.09805227882529,21.63769998423556,False
WBTC,WETH,11000.0,10500.0,0.23642605,0.51388238,9.651611532198608,True
WBTC,AAVE,11000.0,11000.0,0.23642605,0.51388238,32.80176507284387,Equal
WETH,WBTC,10500.0,11000.0,5.54447541895595,7.72216947739119,0.10136349,False
WETH,YFI,10500.0,11500.0,5.54447541895595,7.72216947739119,0.0067810343923914,False
WETH,UNI,10500.0,11000.0,5.54447541895595,7.72216947739119,172.7290499705775,False
WETH,AAVE,10500.0,11000.0,5.54447541895595,7.72216947739119,1.261111056286129,False
WETH,BAT,10500.0,11000.0,5.54447541895595,7.72216947739119,5574.248423107726,False
WETH,LINK,10500.0,11000.0,5.54447541895595,7.72216947739119,31.559461255950826,False
WETH,MANA,10500.0,11000.0,5.54447541895595,7.72216947739119,2274.3162737731564,False
WETH,REN,10500.0,11000.0,5.54447541895595,7.72216947739119,388.12767918932366,False
WETH,SNX,10500.0,11000.0,5.54447541895595,7.72216947739119,83.36528226963156,False
UNI,MKR,11000.0,11000.0,929.0945410512912,1688.2303464930433,9.843676414733125,Equal
WETH,LINK,10500.0,11000.0,60.429000881429324,124.3680896734162,1000.347166051222,False
WETH,DAI,10500.0,10500.0,29.656139170324565,107.03462172187464,1937.58621518858,Equal
WETH,SNX,10500.0,11000.0,29.656139170324565,107.03462172187464,1065.0897034472755,False
WETH,WBTC,10500.0,11000.0,2.100559611196207,2.100559609675022,0.03169064,False
WETH,BAT,10500.0,11000.0,2.100559611196207,2.100559609675022,3034.227589428511,False
WETH,LINK,10500.0,11000.0,2.100559611196207,2.100559609675022,93.72205085680515,False
WETH,WBTC,10500.0,11000.0,2.383888938781241,18.227850938448213,3e-08,False
WETH,UNI,10500.0,11000.0,2.383888938781241,18.227850938448213,331.14994335852725,False
WETH,AAVE,10500.0,11000.0,2.383888938781241,18.227850938448213,21.63769998423556,False
WBTC,WETH,11000.0,10500.0,0.03837581,0.10415538,1.0000573361864915,True
YFI,WETH,11500.0,10500.0,0.0415898333660053,0.0721109575379097,0.5600764569769338,True
YFI,ZRX,11500.0,11000.0,0.0415898333660053,0.0721109575379097,186.43581405152636,True
YFI,AAVE,11500.0,11000.0,0.0415898333660053,0.0721109575379097,11.434966880554915,True
YFI,LINK,11500.0,11000.0,0.0415898333660053,0.0721109575379097,22.57442544170149,True
YFI,MKR,11500.0,11000.0,0.0415898333660053,0.0721109575379097,0.9562890789824252,True
YFI,SNX,11500.0,11000.0,0.0415898333660053,0.0721109575379097,6.326829300680607,True
YFI,CRV,11500.0,11500.0,0.0415898333660053,0.0721109575379097,87.68171981287266,Equal
WETH,WBTC,10500.0,11000.0,2.044919652948292,15.843964300264496,3e-08,False
WETH,UNI,10500.0,11000.0,2.044919652948292,15.843964300264496,331.1499444527443,False
WETH,AAVE,10500.0,11000.0,2.044919652948292,15.843964300264496,21.63769998423556,False
WETH,USDC,10500.0,10500.0,23.90786293718868,53.8009288964604,1379.476912,Equal
WBTC,LINK,11000.0,11000.0,0.16607859,0.85642334,147.39029877218334,Equal
LINK,WETH,11000.0,10500.0,2073.803513108376,4546.811085294957,7.000335363332443,True
WETH,YFI,10500.0,11500.0,143.44901765395898,198.8238398930024,5.905543183193571,False
WETH,AAVE,10500.0,11000.0,143.44901765395898,198.8238398930024,295.91004573459537,False
CRV,WETH,11500.0,10500.0,9788.667412538482,9788.667391457067,49.78596250220025,True
LINK,TUSD,11000.0,10500.0,303.70581877714505,814.7943988224945,93.47511039141408,True
WETH,YFI,10500.0,11500.0,21.363330205242924,113.30039315294124,0.2515728265110972,False
WETH,UNI,10500.0,11000.0,21.363330205242924,113.30039315294124,1088.145205459829,False
WETH,AAVE,10500.0,11000.0,21.363330205242924,113.30039315294124,61.120178613068994,False
WBTC,WETH,11000.0,10500.0,0.10442206,0.21566062,5.801872035204406,True
WETH,WBTC,10500.0,11000.0,26.874758534039263,110.69116975504446,0.00576232,False
WBTC,USDC,11000.0,10500.0,2.27552097,8.8909972,187083.145356,True
WETH,TUSD,10500.0,10500.0,2.050416511101688,9.124322456907198,400.8089518850174,Equal
WBTC,WETH,11000.0,10500.0,0.78765415,1.25820123,1.7529119293554898,True
WBTC,DAI,11000.0,10500.0,0.78765415,1.25820123,23824.84282451338,True
WBTC,USDC,11000.0,10500.0,0.78765415,1.25820123,10183.211983,True
WETH,TUSD,10500.0,10500.0,1.4047515325257545,7.073953389003636,400.8865065741301,Equal
WETH,WBTC,10500.0,11000.0,45.50109365317052,134.9051613149047,1.01524409,False
WETH,YFI,10500.0,11500.0,45.50109365317052,134.9051613149047,0.2515904634214804,False
WETH,UNI,10500.0,11000.0,45.50109365317052,134.9051613149047,1088.158305089056,False
WETH,AAVE,10500.0,11000.0,45.50109365317052,134.9051613149047,61.12024025535795,False
WETH,SNX,10500.0,11000.0,45.50109365317052,134.9051613149047,493.5248766294463,False
LINK,TUSD,11000.0,10500.0,191.38743784384556,732.4020821703006,93.589342738731,True
LINK,TUSD,11000.0,10500.0,112.3717005764418,541.0148775449264,93.60282456774138,True
AAVE,WBTC,11000.0,11000.0,7.332643355629339,37.525233788615004,0.04224224,Equal
AAVE,WETH,11000.0,10500.0,7.332643355629339,37.525233788615004,3.3515203512708864,True
AAVE,LINK,11000.0,11000.0,7.332643355629339,37.525233788615004,93.01188298946848,Equal
AAVE,CRV,11000.0,11500.0,7.332643355629339,37.525233788615004,27.713061889717792,False
WETH,SNX,10500.0,11000.0,18.46020182038176,83.89575480784852,198.0897805198122,False
WETH,WBTC,10500.0,11000.0,55.974653130782656,200.22578159996905,1.28714943,False
WETH,BAT,10500.0,11000.0,55.974653130782656,200.22578159996905,66.56911454137085,False
WETH,WBTC,10500.0,11000.0,2.205971767913866,8.0196942038851,0.00679167,False
WETH,TUSD,10500.0,10500.0,2.205971767913866,8.0196942038851,989.141562781511,Equal
WETH,WBTC,10500.0,11000.0,56.13537880500501,191.58021088076435,1.28715009,False
WETH,BAT,10500.0,11000.0,56.13537880500501,191.58021088076435,66.56920522001717,False
WETH,WBTC,10500.0,11000.0,182.35180674797223,285.755602244311,3.24439572,False
WETH,UNI,10500.0,11000.0,182.35180674797223,285.755602244311,426.3515352394004,False
WETH,AAVE,10500.0,11000.0,182.35180674797223,285.755602244311,168.06517099159296,False
WETH,LINK,10500.0,11000.0,182.35180674797223,285.755602244311,1751.162381537142,False
WETH,MKR,10500.0,11000.0,182.35180674797223,285.755602244311,20.045182216527824,False
WETH,SNX,10500.0,11000.0,182.35180674797223,285.755602244311,1483.195289470171,False
WETH,WBTC,10500.0,11000.0,41.26973931579096,135.44594933129,1.2871504,False
WETH,BAT,10500.0,11000.0,41.26973931579096,135.44594933129,66.56927527374124,False
WBTC,WETH,11000.0,10500.0,0.1936108,0.59731857,10.441449463174704,True
WBTC,AAVE,11000.0,11000.0,0.1936108,0.59731857,32.801798988089544,Equal
ENJ,WETH,11000.0,10500.0,10528.51034790913,31476.27878044363,5.319415323786351,True
WBTC,WETH,11000.0,10500.0,0.08109443,0.10408911,2.000721380861228,True
LINK,TUSD,11000.0,10500.0,80.69195065292085,428.6436230572589,93.64416066208256,True
WETH,WBTC,10500.0,11000.0,1.2343307392629352,5.813924885786823,0.00679169,False
WETH,TUSD,10500.0,10500.0,1.2343307392629352,5.813924885786823,990.0067099840576,Equal
WETH,WBTC,10500.0,11000.0,63.330215229447646,159.0161328811248,1.28715654,False
WETH,BAT,10500.0,11000.0,63.330215229447646,159.0161328811248,66.56961691808965,False
WETH,CRV,10500.0,11500.0,13.279893027420346,76.89733015908517,1550.808135157445,False
WETH,TUSD,10500.0,10500.0,2.769696371592364,9.374983170153936,2976.239665825998,Equal
WETH,USDC,10500.0,10500.0,2.769696371592364,9.374983170153936,7887.113375,Equal
USDC,DAI,10500.0,10500.0,7412.821866,10076.280136,6549.001912305038,Equal
LINK,WETH,11000.0,10500.0,108.5395334789262,271.00275365507173,0.900221861567484,True
USDC,TUSD,10500.0,10500.0,26540.11271,65560.618572,37104.957095842175,Equal
TUSD,USDC,10500.0,10500.0,17588.861407326905,37106.5418412794,39022.658177,Equal
WETH,UNI,10500.0,11000.0,35.908300416976004,153.0043472432512,2001.0176964144864,False
WETH,AAVE,10500.0,11000.0,35.908300416976004,153.0043472432512,200.00314744083292,False
WETH,WBTC,10500.0,11000.0,12.115739733311024,29.722883030614504,0.39009549,False
WBTC,WETH,11000.0,10500.0,0.22811592,0.35746424,29.17180609557284,True
WBTC,UNI,11000.0,11000.0,0.22811592,0.35746424,143.45164156920396,Equal
WBTC,AAVE,11000.0,11000.0,0.22811592,0.35746424,3.637977886903776,Equal
WETH,CRV,10500.0,11500.0,66.53356211017147,152.13305836783906,46.80592315028704,False
WETH,LINK,10500.0,11000.0,1.761291990769071,6.645493665295172,19.53513274237802,False
WETH,TUSD,10500.0,10500.0,1.761291990769071,6.645493665295172,2989.550399110713,Equal
WETH,USDC,10500.0,10500.0,1.761291990769071,6.645493665295172,7917.731621,Equal
WETH,LINK,10500.0,11000.0,2.662874885368664,4.884202138316679,19.535132830081263,False
WETH,TUSD,10500.0,10500.0,2.662874885368664,4.884202138316679,2989.56150728779,Equal
WETH,USDC,10500.0,10500.0,2.662874885368664,4.884202138316679,7917.775572,Equal
AAVE,WETH,11000.0,10500.0,21.10804265532942,23.26705853791767,9.000238780463693,True
AAVE,DAI,11000.0,10500.0,5.635356891668595,13.863893208895076,295.30782379359795,True
AAVE,USDC,11000.0,10500.0,5.635356891668595,13.863893208895076,1038.537995,True
WBTC,WETH,11000.0,10500.0,0.33031816,0.36401075,10.100908293165984,True
WETH,UNI,10500.0,11000.0,14.802113661304931,31.00159358472774,327.2036039856558,False
WETH,AAVE,10500.0,11000.0,58.60215547939109,238.66235881171968,100.00031164599848,False
CRV,AAVE,11500.0,11000.0,3039.4274742842044,11956.96294752627,60.0007666600123,True
LINK,USDC,11000.0,10500.0,6841.466710223248,16600.45014445747,22150.650224,True
WETH,UNI,10500.0,11000.0,342.76403086136537,770.0186844040044,17593.81798208487,False
WETH,WBTC,10500.0,11000.0,164.4965803802781,300.41948682334026,7.90456463,False
WETH,YFI,10500.0,11500.0,164.4965803802781,300.41948682334026,3.641825028108806,False
WETH,BAT,10500.0,11000.0,164.4965803802781,300.41948682334026,66.57261508398952,False
AAVE,WBTC,11000.0,11000.0,77.86334050736328,141.13302327884776,0.01133404,Equal
AAVE,WETH,11000.0,10500.0,77.86334050736328,141.13302327884776,1.9681666264533644,True
AAVE,ENJ,11000.0,11000.0,77.86334050736328,141.13302327884776,53010.16581871992,Equal
AAVE,KNC,11000.0,11000.0,77.86334050736328,141.13302327884776,26.116278808342106,Equal
AAVE,LINK,11000.0,11000.0,77.86334050736328,141.13302327884776,29.674018408286464,Equal
AAVE,MANA,11000.0,11000.0,77.86334050736328,141.13302327884776,90174.918913665,Equal
AAVE,MKR,11000.0,11000.0,77.86334050736328,141.13302327884776,0.3427790855938156,Equal
AAVE,REN,11000.0,11000.0,77.86334050736328,141.13302327884776,42777.36308837458,Equal
AAVE,CRV,11000.0,11500.0,77.86334050736328,141.13302327884776,14663.406376387102,False
AAVE,WBTC,11000.0,11000.0,1584.350549959472,5511.211281503375,10.00004825,Equal
AAVE,WETH,11000.0,10500.0,1584.350549959472,5511.211281503375,40.04047967807315,True
AAVE,YFI,11000.0,11500.0,1584.350549959472,5511.211281503375,3.192879194304965,False
AAVE,ZRX,11000.0,11000.0,1584.350549959472,5511.211281503375,5000.35585882791,Equal
AAVE,UNI,11000.0,11000.0,1584.350549959472,5511.211281503375,10658.580605304487,Equal
AAVE,LINK,11000.0,11000.0,1584.350549959472,5511.211281503375,2261.6423996442336,Equal
AAVE,REN,11000.0,11000.0,1584.350549959472,5511.211281503375,100082.03232016848,Equal
AAVE,CRV,11000.0,11500.0,1584.350549959472,5511.211281503375,600005.7808979902,False
AAVE,BAL,11000.0,11000.0,1584.350549959472,5511.211281503375,500.0025760980445,Equal
AAVE,xSUSHI,11000.0,11500.0,1584.350549959472,5511.211281503375,7706.654467685426,False
AAVE,WETH,11000.0,10500.0,323.40191396330084,580.7525285689102,33.74475096658511,True
AAVE,LINK,11000.0,11000.0,323.40191396330084,580.7525285689102,2213.1581800944687,Equal
AAVE,MKR,11000.0,11000.0,323.40191396330084,580.7525285689102,22.680204924253022,Equal
AAVE,WBTC,11000.0,11000.0,631.0864622786214,908.131319458332,1.52551378,Equal
AAVE,WETH,11000.0,10500.0,631.0864622786214,908.131319458332,33.55097451523535,True
AAVE,ZRX,11000.0,11000.0,631.0864622786214,908.131319458332,33598.38277469238,Equal
AAVE,UNI,11000.0,11000.0,631.0864622786214,908.131319458332,4109.725030784393,Equal
AAVE,KNC,11000.0,11000.0,631.0864622786214,908.131319458332,26641.27674778805,Equal
AAVE,MANA,11000.0,11000.0,631.0864622786214,908.131319458332,466429.85976245074,Equal
AAVE,CRV,11000.0,11500.0,631.0864622786214,908.131319458332,65992.82812472043,False
AAVE,BAL,11000.0,11000.0,631.0864622786214,908.131319458332,1244.0091033158662,Equal
WETH,USDT,10500.0,0.0,29.43310571558776,119.26382340889232,201.737074,True
REN,WBTC,11000.0,11000.0,15914.811712910056,41362.19106138464,0.08919665,Equal
WBTC,WETH,11000.0,10500.0,0.10137115,0.10137116,4.629446272694331,True
WBTC,YFI,11000.0,11500.0,0.10137115,0.10137116,0.0067817368419907,False
WBTC,UNI,11000.0,11000.0,0.10137115,0.10137116,172.73992080459934,Equal
WBTC,AAVE,11000.0,11000.0,0.10137115,0.10137116,1.261127323602322,Equal
WBTC,BAT,11000.0,11000.0,0.10137115,0.10137116,5574.68663477542,Equal
WBTC,LINK,11000.0,11000.0,0.10137115,0.10137116,31.5599101661588,Equal
WBTC,MANA,11000.0,11000.0,0.10137115,0.10137116,2276.718121614434,Equal
WBTC,REN,11000.0,11000.0,0.10137115,0.10137116,388.39817668456334,Equal
WBTC,SNX,11000.0,11000.0,0.10137115,0.10137116,83.44864143866262,Equal
WETH,TUSD,10500.0,10500.0,2.7256559035795043,6.198515962086718,2632.0834693104566,Equal
DAI,USDC,10500.0,10500.0,4354.851441007041,6572.904873753969,2675.772935,Equal
USDC,WETH,10500.0,10500.0,9152.077046,10696.76899,5.622886947020543,Equal
USDC,WETH,10500.0,10500.0,3462.532397,7932.338726,2.221430463559348,Equal
USDC,LINK,10500.0,11000.0,3462.532397,7932.338726,19.535171615331706,False
USDC,TUSD,10500.0,10500.0,3462.532397,7932.338726,2995.6230518889165,Equal
WETH,USDC,10500.0,10500.0,2.636017597666303,5.622920967684781,531.536598,Equal
UNI,AAVE,11000.0,11000.0,261.0413216224671,418.05510974300455,14.86705315045188,Equal
WETH,USDC,10500.0,10500.0,14.378479751307705,33.06811347459077,37.231376,Equal
WETH,USDC,10500.0,10500.0,8.301812391003095,18.68964547633561,37.232674,Equal
AAVE,WETH,11000.0,10500.0,95.53668092936502,100.00035902204034,200.07102238493815,True
WETH,UNI,10500.0,11000.0,14.506035368769968,65.52668937005026,450.7434283223861,False
WETH,BUSD,10500.0,0.0,3.3633885044595777,14.201486624388458,2.0090339851581263,True
WETH,DAI,10500.0,10500.0,3.3633885044595777,14.201486624388458,88.836476966701,Equal
WBTC,WETH,11000.0,10500.0,0.39418656,0.50397094,21.21043128858291,True
WETH,UNI,10500.0,11000.0,26.18630808828149,109.89446336316368,688.272308611525,False
WBTC,WETH,11000.0,10500.0,0.28615519,0.51729634,5.672731830822425,True
WBTC,ZRX,11000.0,11000.0,0.28615519,0.51729634,260.58992245950554,Equal
WBTC,UNI,11000.0,11000.0,0.28615519,0.51729634,88.06103055854572,Equal
WBTC,AAVE,11000.0,11000.0,0.28615519,0.51729634,4.559907665835536,Equal
WBTC,MKR,11000.0,11000.0,0.28615519,0.51729634,1.805627147271449,Equal
WBTC,USDC,11000.0,10500.0,0.28615519,0.51729634,15832.697918,True
WETH,WBTC,10500.0,11000.0,4.0143504383349535,4.629754522832938,1e-08,False
WETH,YFI,10500.0,11500.0,4.0143504383349535,4.629754522832938,0.0067818019535779,False
WETH,UNI,10500.0,11000.0,4.0143504383349535,4.629754522832938,172.74339566612397,False
WETH,AAVE,10500.0,11000.0,4.0143504383349535,4.629754522832938,1.2611278835585464,False
WETH,BAT,10500.0,11000.0,4.0143504383349535,4.629754522832938,5574.844967664702,False
WETH,LINK,10500.0,11000.0,4.0143504383349535,4.629754522832938,31.55997228688542,False
WETH,MANA,10500.0,11000.0,4.0143504383349535,4.629754522832938,2276.790823032614,False
WETH,REN,10500.0,11000.0,4.0143504383349535,4.629754522832938,388.4622315321182,False
WETH,SNX,10500.0,11000.0,4.0143504383349535,4.629754522832938,83.47451670850892,False
WBTC,WETH,11000.0,10500.0,6.768598,12.48742395,421.4152833530903,True
WBTC,YFI,11000.0,11500.0,6.768598,12.48742395,5.026515715749745,False
WBTC,LINK,11000.0,11000.0,6.768598,12.48742395,6415.618282533565,Equal
WBTC,CRV,11000.0,11500.0,6.768598,12.48742395,17623.766326314726,False
WBTC,xSUSHI,11000.0,11500.0,6.768598,12.48742395,3820.97009109668,False
WBTC,WETH,11000.0,10500.0,5.88486899,9.74219898,261.64919406208736,True
WBTC,YFI,11000.0,11500.0,5.88486899,9.74219898,3.6418601995886406,False
WBTC,BAT,11000.0,11000.0,5.88486899,9.74219898,66.57452682230614,Equal
USDC,WETH,10500.0,10500.0,14490.743236,19428.869901,7.56745799885606,Equal
CRV,AAVE,11500.0,11000.0,1953.1826853601715,8921.115161869016,60.00080355535975,True
UNI,WETH,11000.0,10500.0,227.0432134134524,304.735562932604,2.0000762244572496,True
UNI,YFI,11000.0,11500.0,227.0432134134524,304.735562932604,0.0222330334554797,False
UNI,ZRX,11000.0,11000.0,227.0432134134524,304.735562932604,445.2446602049041,Equal
UNI,AAVE,11000.0,11000.0,227.0432134134524,304.735562932604,3.986517156537672,Equal
UNI,BAT,11000.0,11000.0,227.0432134134524,304.735562932604,6002.077616915076,Equal
